Age,Income,EmploymentYears,HomeOwnership,CreditScore,DebtToIncomeRatio,PaymentHistory,LoanAmount,LoanPurpose,Default
21,76900.0,0.3,MORTGAGE,690,0.282,0,16100.0,DEBT_CONSOLIDATION,0
18,59100.0,0.0,MORTGAGE,666,0.098,1,2100.0,PERSONAL,0
25,67200.0,2.0,RENT,778,0.537,0,6200.0,PERSONAL,0
46,71700.0,8.4,OWN,632,0.151,2,11800.0,DEBT_CONSOLIDATION,0
72,29800.0,2.6,OWN,619,0.345,1,7600.0,HOME_IMPROVEMENT,0
56,28800.0,2.3,MORTGAGE,646,0.123,0,9200.0,VENTURE,0
20,33000.0,0.6,RENT,626,0.323,2,4500.0,VENTURE,1
49,52200.0,2.8,MORTGAGE,609,0.261,1,10400.0,VENTURE,1
27,43800.0,4.1,RENT,529,0.528,3,16800.0,DEBT_CONSOLIDATION,1
27,30100.0,1.4,OWN,567,0.219,6,5300.0,MEDICAL,1
36,72200.0,4.7,OWN,650,0.331,2,20800.0,DEBT_CONSOLIDATION,1
63,56500.0,10.1,MORTGAGE,555,0.484,1,6900.0,EDUCATION,1
51,53300.0,8.8,RENT,705,0.262,3,13700.0,DEBT_CONSOLIDATION,1
50,43100.0,6.2,MORTGAGE,689,0.698,0,14100.0,HOME_IMPROVEMENT,0
40,40600.0,11.3,MORTGAGE,606,0.376,1,14900.0,PERSONAL,1
72,32200.0,8.9,OWN,655,0.157,0,12100.0,MEDICAL,0
45,78200.0,6.3,MORTGAGE,644,0.213,0,10100.0,EDUCATION,0
49,34500.0,16.5,OWN,515,0.488,1,3600.0,MEDICAL,1
67,54400.0,7.6,MORTGAGE,695,0.248,0,17900.0,HOME_IMPROVEMENT,1
24,112500.0,1.0,MORTGAGE,612,0.174,0,28700.0,HOME_IMPROVEMENT,0
46,41500.0,2.6,RENT,582,0.328,4,7500.0,VENTURE,1
25,79200.0,2.2,MORTGAGE,714,0.604,0,2100.0,DEBT_CONSOLIDATION,0
18,65100.0,0.0,MORTGAGE,679,0.156,0,8700.0,VENTURE,1
74,57300.0,1.4,MORTGAGE,732,0.181,2,3400.0,PERSONAL,0
72,60800.0,26.3,OTHER,650,0.516,2,12500.0,HOME_IMPROVEMENT,0
20,46700.0,1.2,RENT,677,0.09,0,15600.0,HOME_IMPROVEMENT,0
41,49900.0,3.2,RENT,723,0.368,1,6900.0,DEBT_CONSOLIDATION,0
40,37300.0,3.7,MORTGAGE,794,0.454,0,6000.0,DEBT_CONSOLIDATION,0
25,50000.0,0.8,MORTGAGE,635,0.367,2,15900.0,DEBT_CONSOLIDATION,1
71,36600.0,6.7,MORTGAGE,679,0.28,3,7200.0,VENTURE,0
74,81100.0,10.6,RENT,705,0.291,0,22000.0,EDUCATION,1
64,21000.0,16.0,OWN,705,0.209,0,2400.0,DEBT_CONSOLIDATION,0
54,62400.0,12.2,OWN,618,0.433,1,7000.0,VENTURE,0
20,58000.0,0.7,MORTGAGE,651,0.19,2,15100.0,DEBT_CONSOLIDATION,1
68,55400.0,12.8,OWN,705,0.204,1,3400.0,PERSONAL,1
50,81800.0,8.4,RENT,674,0.157,1,6600.0,DEBT_CONSOLIDATION,1
45,42500.0,3.1,RENT,813,0.33,0,6100.0,EDUCATION,0
64,55700.0,1.1,MORTGAGE,635,0.291,0,4800.0,DEBT_CONSOLIDATION,1
25,20800.0,0.2,MORTGAGE,596,0.27,1,8100.0,DEBT_CONSOLIDATION,1
51,39800.0,18.8,MORTGAGE,698,0.215,0,4800.0,HOME_IMPROVEMENT,0
52,75200.0,4.4,MORTGAGE,584,0.247,0,28800.0,PERSONAL,0
49,25100.0,7.2,MORTGAGE,623,0.64,0,8700.0,EDUCATION,1
41,53100.0,8.9,RENT,666,0.386,2,7700.0,HOME_IMPROVEMENT,0
31,34900.0,3.5,OWN,657,0.185,3,8100.0,VENTURE,0
49,46400.0,7.3,RENT,655,0.143,2,6900.0,EDUCATION,1
73,36000.0,9.7,RENT,614,0.292,3,10400.0,VENTURE,0
63,26300.0,3.4,OTHER,689,0.489,1,4400.0,PERSONAL,0
60,59500.0,23.2,MORTGAGE,833,0.26,0,11600.0,PERSONAL,0
33,47800.0,4.0,MORTGAGE,726,0.343,2,14000.0,VENTURE,0
21,66600.0,0.3,RENT,512,0.451,2,11700.0,EDUCATION,1
69,72900.0,4.4,RENT,627,0.259,3,20400.0,EDUCATION,1
54,90500.0,7.5,RENT,702,0.378,1,14000.0,DEBT_CONSOLIDATION,0
71,52400.0,8.6,RENT,540,0.43,3,9000.0,PERSONAL,1
38,92400.0,8.2,MORTGAGE,466,0.146,2,12600.0,MEDICAL,0
31,30100.0,4.8,OWN,602,0.168,4,11900.0,EDUCATION,1
48,77200.0,7.6,OWN,595,0.316,0,16100.0,VENTURE,0
72,61700.0,4.7,MORTGAGE,791,0.274,0,6300.0,DEBT_CONSOLIDATION,1
65,55100.0,10.2,MORTGAGE,688,0.665,2,12900.0,MEDICAL,0
35,61200.0,0.9,MORTGAGE,648,0.134,0,12000.0,DEBT_CONSOLIDATION,0
24,30300.0,2.1,MORTGAGE,634,0.187,1,9700.0,VENTURE,0
27,26900.0,0.9,MORTGAGE,696,0.317,1,10100.0,MEDICAL,0
24,115300.0,1.5,OWN,675,0.185,0,6000.0,MEDICAL,1
50,45100.0,3.8,RENT,695,0.332,2,17700.0,EDUCATION,0
40,44700.0,1.3,RENT,685,0.209,1,3800.0,EDUCATION,1
38,28200.0,1.1,RENT,743,0.267,2,3800.0,HOME_IMPROVEMENT,0
36,23400.0,6.0,OWN,662,0.714,1,7500.0,EDUCATION,1
65,46900.0,0.3,MORTGAGE,722,0.231,0,3800.0,PERSONAL,0
36,41300.0,3.0,RENT,688,0.148,1,13700.0,DEBT_CONSOLIDATION,1
53,49100.0,13.3,MORTGAGE,676,0.685,0,13600.0,DEBT_CONSOLIDATION,0
46,51200.0,2.0,MORTGAGE,628,0.32,2,16700.0,MEDICAL,1
35,170200.0,3.4,MORTGAGE,654,0.392,1,28600.0,DEBT_CONSOLIDATION,0
19,41400.0,0.2,MORTGAGE,656,0.132,1,16300.0,DEBT_CONSOLIDATION,0
18,108000.0,0.0,OWN,746,0.374,1,26000.0,HOME_IMPROVEMENT,0
64,111400.0,10.2,OWN,678,0.636,0,18200.0,EDUCATION,0
22,71500.0,0.6,MORTGAGE,587,0.176,0,27700.0,DEBT_CONSOLIDATION,0
37,43600.0,6.5,MORTGAGE,536,0.186,3,2200.0,VENTURE,1
28,24800.0,0.9,RENT,568,0.262,4,5600.0,DEBT_CONSOLIDATION,1
59,62300.0,7.4,MORTGAGE,604,0.579,0,16100.0,DEBT_CONSOLIDATION,1
19,81600.0,0.5,MORTGAGE,696,0.202,3,11900.0,DEBT_CONSOLIDATION,0
20,117500.0,0.1,MORTGAGE,610,0.293,3,5200.0,DEBT_CONSOLIDATION,1
40,30500.0,3.4,OTHER,758,0.166,0,5600.0,PERSONAL,0
72,43400.0,2.4,MORTGAGE,561,0.189,2,14300.0,DEBT_CONSOLIDATION,1
29,30600.0,1.4,MORTGAGE,713,0.367,1,7400.0,HOME_IMPROVEMENT,1
37,35700.0,3.3,MORTGAGE,510,0.422,2,11100.0,EDUCATION,1
22,68300.0,1.0,RENT,570,0.244,0,19900.0,VENTURE,0
54,34900.0,4.9,OTHER,580,0.359,1,4700.0,PERSONAL,1
55,32500.0,13.3,MORTGAGE,579,0.242,2,4000.0,DEBT_CONSOLIDATION,0
47,73000.0,1.2,RENT,608,0.283,1,23300.0,EDUCATION,0
26,61400.0,1.2,MORTGAGE,722,0.212,2,5000.0,EDUCATION,0
51,58400.0,7.5,OWN,717,0.156,2,13600.0,DEBT_CONSOLIDATION,0
70,35400.0,15.9,RENT,579,0.354,2,13600.0,HOME_IMPROVEMENT,0
61,93600.0,5.4,MORTGAGE,644,0.188,2,20100.0,MEDICAL,0
52,49400.0,2.8,OWN,696,0.328,2,16100.0,EDUCATION,0
69,161200.0,19.5,OTHER,645,0.213,1,13600.0,DEBT_CONSOLIDATION,0
75,53100.0,10.3,MORTGAGE,786,0.163,2,2200.0,MEDICAL,0
39,15300.0,0.5,OWN,690,0.507,3,2800.0,EDUCATION,1
61,15000.0,10.0,MORTGAGE,590,0.329,2,3900.0,HOME_IMPROVEMENT,0
41,67000.0,9.5,MORTGAGE,598,0.385,5,17500.0,DEBT_CONSOLIDATION,1
34,93900.0,1.4,OWN,582,0.277,1,20600.0,DEBT_CONSOLIDATION,0
27,33100.0,2.1,MORTGAGE,604,0.349,3,6300.0,EDUCATION,0
47,140200.0,1.6,MORTGAGE,661,0.627,1,49300.0,HOME_IMPROVEMENT,1
73,112600.0,10.1,RENT,641,0.581,2,31300.0,HOME_IMPROVEMENT,1
63,54500.0,5.1,MORTGAGE,622,0.327,1,20800.0,VENTURE,0
40,64200.0,18.6,MORTGAGE,706,0.403,2,5400.0,HOME_IMPROVEMENT,0
49,76700.0,1.7,MORTGAGE,687,0.17,2,30700.0,DEBT_CONSOLIDATION,0
34,126100.0,6.2,OWN,533,0.177,6,35400.0,VENTURE,0
67,68900.0,14.8,MORTGAGE,558,0.506,3,26800.0,EDUCATION,1
68,53900.0,28.1,MORTGAGE,581,0.48,5,13500.0,VENTURE,1
34,68600.0,7.3,RENT,595,0.151,0,5100.0,PERSONAL,1
31,64100.0,1.4,MORTGAGE,608,0.319,1,9600.0,MEDICAL,0
26,77800.0,4.4,OWN,627,0.168,1,2600.0,EDUCATION,0
57,22400.0,1.5,OWN,688,0.388,1,2200.0,VENTURE,1
19,57400.0,0.4,MORTGAGE,570,0.149,4,22900.0,VENTURE,0
62,61700.0,3.9,MORTGAGE,598,0.39,1,22700.0,HOME_IMPROVEMENT,0
42,47300.0,1.4,MORTGAGE,533,0.06,0,17200.0,HOME_IMPROVEMENT,0
56,72600.0,13.2,RENT,586,0.184,4,1100.0,DEBT_CONSOLIDATION,1
26,128100.0,0.4,RENT,643,0.391,0,23100.0,VENTURE,0
71,52500.0,23.7,OTHER,588,0.685,1,16600.0,PERSONAL,1
39,69300.0,1.6,RENT,577,0.488,3,7100.0,HOME_IMPROVEMENT,1
60,109400.0,11.8,MORTGAGE,619,0.138,1,19000.0,DEBT_CONSOLIDATION,0
63,53100.0,3.1,OWN,678,0.307,0,5100.0,DEBT_CONSOLIDATION,0
21,31400.0,0.2,MORTGAGE,586,0.241,2,9000.0,DEBT_CONSOLIDATION,1
43,66700.0,12.4,MORTGAGE,741,0.34,0,19100.0,VENTURE,0
75,16300.0,17.7,OTHER,592,0.316,0,2600.0,VENTURE,0
46,15500.0,5.7,OWN,626,0.364,2,3500.0,DEBT_CONSOLIDATION,0
62,57900.0,12.3,RENT,752,0.336,1,11000.0,DEBT_CONSOLIDATION,1
51,15200.0,3.0,OTHER,705,0.178,2,5000.0,DEBT_CONSOLIDATION,0
40,25400.0,3.5,RENT,648,0.221,0,7200.0,HOME_IMPROVEMENT,0
54,40500.0,18.3,RENT,689,0.316,2,2000.0,MEDICAL,0
28,34200.0,4.9,MORTGAGE,558,0.315,1,2900.0,MEDICAL,0
23,45500.0,1.1,OWN,804,0.27,0,15400.0,VENTURE,0
35,85500.0,2.3,OWN,562,0.161,1,33100.0,EDUCATION,1
38,55200.0,2.7,RENT,676,0.226,1,14400.0,EDUCATION,0
59,32200.0,7.2,OWN,749,0.21,1,5300.0,DEBT_CONSOLIDATION,0
53,96500.0,4.1,MORTGAGE,681,0.369,0,9300.0,HOME_IMPROVEMENT,0
58,24000.0,5.9,MORTGAGE,655,0.244,2,7400.0,DEBT_CONSOLIDATION,1
55,54800.0,20.2,MORTGAGE,750,0.211,0,14400.0,HOME_IMPROVEMENT,0
51,22700.0,1.6,MORTGAGE,709,0.509,0,8300.0,HOME_IMPROVEMENT,0
34,55600.0,5.9,OTHER,621,0.285,3,20200.0,VENTURE,0
54,41800.0,9.4,OWN,783,0.183,0,5800.0,MEDICAL,0
42,84200.0,9.1,MORTGAGE,600,0.253,3,27200.0,PERSONAL,0
55,70300.0,4.6,MORTGAGE,790,0.267,0,7900.0,HOME_IMPROVEMENT,0
75,36500.0,9.2,MORTGAGE,707,0.56,5,11600.0,DEBT_CONSOLIDATION,0
29,33200.0,5.6,MORTGAGE,628,0.459,1,3100.0,DEBT_CONSOLIDATION,1
40,41900.0,9.8,MORTGAGE,578,0.265,2,6500.0,HOME_IMPROVEMENT,1
70,125200.0,30.8,MORTGAGE,672,0.636,2,5200.0,PERSONAL,0
59,110100.0,13.6,OWN,610,0.477,0,13700.0,HOME_IMPROVEMENT,0
39,30200.0,4.5,RENT,668,0.595,1,4500.0,DEBT_CONSOLIDATION,1
38,73100.0,4.5,RENT,721,0.361,2,19900.0,HOME_IMPROVEMENT,0
44,20600.0,6.9,OWN,730,0.326,1,6200.0,DEBT_CONSOLIDATION,1
74,39200.0,14.8,MORTGAGE,771,0.261,0,9600.0,VENTURE,0
48,30800.0,9.1,MORTGAGE,577,0.374,1,9700.0,MEDICAL,1
23,83700.0,2.2,OWN,679,0.416,1,15700.0,DEBT_CONSOLIDATION,1
44,25700.0,2.3,MORTGAGE,546,0.229,4,6800.0,PERSONAL,1
57,60800.0,5.9,OWN,660,0.285,1,9400.0,HOME_IMPROVEMENT,1
51,49000.0,3.4,RENT,535,0.37,1,10700.0,DEBT_CONSOLIDATION,0
29,44900.0,1.4,MORTGAGE,829,0.34,1,3400.0,DEBT_CONSOLIDATION,1
62,113100.0,7.7,OTHER,763,0.336,0,28000.0,EDUCATION,0
74,118200.0,28.6,OWN,536,0.335,4,10500.0,VENTURE,0
70,45600.0,15.3,OWN,609,0.58,1,8900.0,DEBT_CONSOLIDATION,1
24,41200.0,2.2,MORTGAGE,717,0.103,0,11300.0,MEDICAL,0
27,23100.0,5.9,RENT,678,0.18,2,4500.0,HOME_IMPROVEMENT,0
62,48900.0,13.8,MORTGAGE,661,0.404,0,5100.0,DEBT_CONSOLIDATION,1
34,130200.0,1.3,RENT,680,0.169,2,33600.0,VENTURE,0
43,46000.0,11.1,MORTGAGE,728,0.395,3,15800.0,DEBT_CONSOLIDATION,1
38,70600.0,3.5,OWN,820,0.556,1,14600.0,DEBT_CONSOLIDATION,0
45,24400.0,6.2,MORTGAGE,569,0.356,6,5900.0,MEDICAL,1
75,39400.0,2.6,MORTGAGE,643,0.335,0,6800.0,HOME_IMPROVEMENT,0
63,61800.0,5.9,OWN,516,0.251,3,14800.0,PERSONAL,1
19,51700.0,0.5,OWN,655,0.34,2,10700.0,DEBT_CONSOLIDATION,1
71,74000.0,29.7,MORTGAGE,791,0.178,1,22400.0,DEBT_CONSOLIDATION,0
60,36300.0,9.0,MORTGAGE,697,0.559,2,4200.0,HOME_IMPROVEMENT,0
18,20400.0,0.0,RENT,721,0.51,3,4500.0,VENTURE,1
68,85900.0,16.5,MORTGAGE,674,0.239,0,11500.0,VENTURE,0
70,30700.0,10.1,MORTGAGE,602,0.158,4,2100.0,VENTURE,0
53,63200.0,6.2,RENT,537,0.133,1,10400.0,VENTURE,0
68,61400.0,10.3,MORTGAGE,776,0.337,0,23500.0,EDUCATION,0
43,21300.0,1.5,MORTGAGE,624,0.296,2,4500.0,DEBT_CONSOLIDATION,0
46,82800.0,10.4,RENT,645,0.176,2,18500.0,DEBT_CONSOLIDATION,0
38,36900.0,2.3,MORTGAGE,503,0.559,2,11200.0,VENTURE,0
28,50400.0,0.8,RENT,608,0.186,0,19900.0,DEBT_CONSOLIDATION,1
57,41000.0,14.0,MORTGAGE,670,0.389,1,7300.0,PERSONAL,0
28,110300.0,2.0,OWN,687,0.343,0,23300.0,EDUCATION,0
53,96000.0,3.9,MORTGAGE,788,0.495,1,37200.0,VENTURE,0
66,19800.0,8.5,MORTGAGE,639,0.62,2,4000.0,HOME_IMPROVEMENT,1
56,151700.0,21.6,OWN,651,0.508,2,39700.0,DEBT_CONSOLIDATION,0
57,34900.0,9.6,MORTGAGE,781,0.482,1,6800.0,EDUCATION,0
52,140300.0,6.4,MORTGAGE,753,0.465,1,12200.0,HOME_IMPROVEMENT,0
71,43100.0,21.4,MORTGAGE,547,0.534,4,16200.0,MEDICAL,1
51,41300.0,1.8,MORTGAGE,775,0.517,2,12100.0,HOME_IMPROVEMENT,0
72,43300.0,9.4,MORTGAGE,531,0.374,6,15100.0,EDUCATION,0
64,40100.0,6.2,OWN,697,0.496,1,2700.0,VENTURE,0
41,173200.0,10.6,OWN,720,0.476,3,35500.0,DEBT_CONSOLIDATION,0
71,47200.0,12.7,MORTGAGE,674,0.282,1,12500.0,PERSONAL,0
39,42100.0,2.5,MORTGAGE,629,0.329,1,8700.0,MEDICAL,1
22,50900.0,0.4,OWN,624,0.139,2,3800.0,HOME_IMPROVEMENT,0
73,30200.0,5.3,MORTGAGE,462,0.174,2,5600.0,DEBT_CONSOLIDATION,1
50,108900.0,0.6,MORTGAGE,672,0.295,3,27300.0,PERSONAL,0
75,23500.0,7.7,OWN,662,0.377,2,6700.0,VENTURE,0
53,36100.0,8.0,MORTGAGE,780,0.24,2,2600.0,MEDICAL,0
64,78300.0,5.8,OWN,638,0.56,2,14500.0,VENTURE,0
37,50100.0,1.2,OWN,617,0.178,2,9100.0,HOME_IMPROVEMENT,1
36,64500.0,7.0,RENT,618,0.315,4,20500.0,DEBT_CONSOLIDATION,0
52,105500.0,17.7,MORTGAGE,592,0.299,5,2700.0,EDUCATION,1
69,81000.0,20.7,MORTGAGE,623,0.127,2,25700.0,MEDICAL,1
60,52500.0,7.2,MORTGAGE,577,0.625,2,16700.0,PERSONAL,1
34,139300.0,1.9,RENT,709,0.19,0,35200.0,PERSONAL,0
62,35800.0,10.0,RENT,691,0.24,2,13000.0,HOME_IMPROVEMENT,1
60,46600.0,23.9,MORTGAGE,543,0.237,3,9200.0,HOME_IMPROVEMENT,1
51,48300.0,8.9,OWN,667,0.255,2,2800.0,MEDICAL,1
26,46600.0,1.3,OWN,749,0.356,1,6800.0,DEBT_CONSOLIDATION,0
43,28700.0,6.2,RENT,744,0.746,1,7400.0,VENTURE,1
19,22200.0,0.2,MORTGAGE,576,0.287,0,3500.0,EDUCATION,0
70,60400.0,11.0,OWN,766,0.329,0,15700.0,EDUCATION,0
26,35700.0,1.8,RENT,617,0.25,0,1600.0,PERSONAL,1
26,127200.0,3.7,MORTGAGE,661,0.561,2,4400.0,HOME_IMPROVEMENT,0
57,47300.0,20.3,MORTGAGE,631,0.299,2,1200.0,VENTURE,0
34,43200.0,2.1,RENT,563,0.22,2,16900.0,PERSONAL,1
18,84700.0,0.0,RENT,597,0.304,1,9600.0,MEDICAL,0
42,59900.0,4.8,MORTGAGE,759,0.259,2,19300.0,VENTURE,0
60,44900.0,11.9,RENT,761,0.358,1,16000.0,MEDICAL,1
57,35600.0,20.2,OTHER,714,0.522,0,3100.0,DEBT_CONSOLIDATION,0
59,250000.0,4.0,RENT,641,0.429,1,10800.0,HOME_IMPROVEMENT,0
42,58700.0,1.9,MORTGAGE,804,0.216,0,9600.0,MEDICAL,0
56,84300.0,0.7,MORTGAGE,739,0.279,1,17500.0,HOME_IMPROVEMENT,0
52,29400.0,11.8,OWN,650,0.081,2,6800.0,EDUCATION,0
20,36700.0,0.5,RENT,503,0.249,2,6300.0,EDUCATION,0
67,141000.0,12.1,OWN,728,0.36,2,29700.0,MEDICAL,0
54,98600.0,7.2,MORTGAGE,759,0.356,0,29300.0,EDUCATION,0
61,61600.0,3.0,OWN,694,0.271,2,17600.0,DEBT_CONSOLIDATION,0
61,40500.0,8.5,MORTGAGE,507,0.729,4,1500.0,PERSONAL,0
68,43600.0,23.1,MORTGAGE,675,0.37,1,10800.0,HOME_IMPROVEMENT,0
47,35000.0,0.6,OWN,834,0.323,0,10300.0,PERSONAL,0
55,27500.0,8.0,RENT,647,0.566,5,3000.0,EDUCATION,1
51,77800.0,1.2,MORTGAGE,817,0.386,1,19200.0,EDUCATION,0
29,64200.0,1.4,MORTGAGE,716,0.106,1,3700.0,PERSONAL,0
36,70800.0,1.7,OTHER,663,0.297,1,19200.0,HOME_IMPROVEMENT,0
54,41400.0,5.3,MORTGAGE,772,0.148,2,10700.0,EDUCATION,0
61,55700.0,5.8,MORTGAGE,611,0.414,0,6100.0,PERSONAL,0
66,39500.0,23.8,OTHER,561,0.295,2,14000.0,VENTURE,1
34,34100.0,3.7,MORTGAGE,562,0.421,2,11200.0,VENTURE,0
27,112800.0,3.9,MORTGAGE,676,0.492,0,33600.0,DEBT_CONSOLIDATION,0
74,52100.0,14.2,RENT,695,0.282,1,10100.0,MEDICAL,1
72,63200.0,3.6,MORTGAGE,605,0.186,3,6500.0,DEBT_CONSOLIDATION,1
66,74400.0,16.6,MORTGAGE,757,0.262,1,23500.0,EDUCATION,0
64,52400.0,22.8,OWN,667,0.131,5,5300.0,EDUCATION,0
29,55300.0,9.4,MORTGAGE,726,0.435,4,11300.0,PERSONAL,0
33,28500.0,7.1,MORTGAGE,605,0.479,1,4900.0,DEBT_CONSOLIDATION,0
41,31300.0,10.5,MORTGAGE,645,0.334,2,3300.0,MEDICAL,1
36,30500.0,4.2,MORTGAGE,518,0.074,1,7900.0,MEDICAL,1
25,66400.0,0.3,MORTGAGE,637,0.232,1,26100.0,VENTURE,0
48,50800.0,11.9,RENT,678,0.439,3,10200.0,PERSONAL,0
38,31300.0,2.1,OWN,615,0.683,0,6800.0,MEDICAL,0
34,65500.0,1.5,OWN,655,0.655,0,10400.0,PERSONAL,0
40,64300.0,1.8,OWN,679,0.288,0,6600.0,HOME_IMPROVEMENT,0
54,34600.0,0.8,OTHER,617,0.138,2,4600.0,MEDICAL,1
71,48300.0,3.5,RENT,638,0.386,1,17000.0,PERSONAL,1
33,64400.0,1.2,RENT,601,0.28,1,24500.0,HOME_IMPROVEMENT,1
23,31900.0,0.7,MORTGAGE,584,0.273,1,10700.0,PERSONAL,0
25,65100.0,3.7,MORTGAGE,758,0.501,2,1700.0,HOME_IMPROVEMENT,0
42,57000.0,1.3,MORTGAGE,545,0.589,2,14300.0,EDUCATION,0
35,29700.0,0.3,MORTGAGE,728,0.251,0,7000.0,VENTURE,0
42,54700.0,8.4,RENT,550,0.175,3,17200.0,DEBT_CONSOLIDATION,1
29,58900.0,4.7,MORTGAGE,780,0.161,1,18600.0,HOME_IMPROVEMENT,0
32,35800.0,2.5,MORTGAGE,706,0.385,0,6800.0,VENTURE,0
43,37300.0,2.8,RENT,630,0.283,1,5000.0,DEBT_CONSOLIDATION,0
58,29600.0,6.8,MORTGAGE,735,0.388,1,2100.0,DEBT_CONSOLIDATION,0
62,39200.0,17.3,RENT,746,0.307,0,10000.0,EDUCATION,0
43,48700.0,10.4,MORTGAGE,706,0.475,0,6100.0,MEDICAL,0
64,37300.0,8.2,RENT,697,0.218,0,14400.0,HOME_IMPROVEMENT,1
49,23300.0,10.4,RENT,677,0.272,2,1400.0,EDUCATION,0
27,34700.0,4.5,MORTGAGE,773,0.271,0,13400.0,DEBT_CONSOLIDATION,1
33,39800.0,1.7,MORTGAGE,658,0.637,0,8400.0,VENTURE,0
24,73700.0,1.7,MORTGAGE,669,0.192,0,18300.0,HOME_IMPROVEMENT,0
34,66000.0,6.4,OWN,728,0.453,2,15800.0,MEDICAL,0
40,74500.0,7.6,OTHER,634,0.334,0,22700.0,HOME_IMPROVEMENT,0
43,33900.0,5.1,OWN,748,0.426,1,2100.0,PERSONAL,0
38,52600.0,2.2,MORTGAGE,731,0.479,0,18800.0,HOME_IMPROVEMENT,1
39,15000.0,3.5,OTHER,850,0.395,0,5000.0,HOME_IMPROVEMENT,0
75,60700.0,12.0,OWN,650,0.682,0,20800.0,EDUCATION,1
24,66500.0,2.4,OWN,707,0.371,1,13400.0,HOME_IMPROVEMENT,0
31,41100.0,1.2,RENT,697,0.084,0,11800.0,DEBT_CONSOLIDATION,1
32,56800.0,0.5,MORTGAGE,724,0.45,0,10900.0,VENTURE,0
70,23000.0,7.5,OWN,654,0.247,1,2100.0,DEBT_CONSOLIDATION,1
24,32800.0,3.3,OWN,697,0.27,1,4700.0,DEBT_CONSOLIDATION,1
26,71900.0,2.3,RENT,671,0.356,1,8700.0,MEDICAL,1
68,63300.0,11.4,MORTGAGE,728,0.514,1,5000.0,MEDICAL,1
65,39900.0,1.5,MORTGAGE,506,0.493,2,4600.0,HOME_IMPROVEMENT,1
25,73500.0,1.3,MORTGAGE,640,0.412,1,15200.0,HOME_IMPROVEMENT,0
67,52500.0,16.7,MORTGAGE,829,0.424,0,9400.0,DEBT_CONSOLIDATION,1
40,38100.0,2.3,OWN,783,0.202,0,5700.0,MEDICAL,1
46,44700.0,15.9,OTHER,684,0.163,1,16300.0,DEBT_CONSOLIDATION,0
35,39000.0,2.7,MORTGAGE,707,0.125,1,12400.0,MEDICAL,0
48,27100.0,4.3,OWN,701,0.316,2,1000.0,DEBT_CONSOLIDATION,0
47,91900.0,1.7,OWN,710,0.161,0,21400.0,PERSONAL,0
69,36900.0,10.8,MORTGAGE,589,0.417,2,10600.0,DEBT_CONSOLIDATION,0
56,32300.0,10.3,MORTGAGE,606,0.722,0,1600.0,HOME_IMPROVEMENT,1
52,22800.0,3.1,OWN,607,0.201,0,1900.0,EDUCATION,0
35,15000.0,0.5,MORTGAGE,624,0.226,2,2400.0,HOME_IMPROVEMENT,1
59,69600.0,8.2,RENT,785,0.196,0,17500.0,HOME_IMPROVEMENT,0
56,72900.0,4.6,MORTGAGE,566,0.108,1,27000.0,VENTURE,0
34,89000.0,5.6,OWN,817,0.155,0,17800.0,DEBT_CONSOLIDATION,0
31,45500.0,3.0,OWN,692,0.246,0,17900.0,HOME_IMPROVEMENT,1
48,41700.0,2.5,MORTGAGE,566,0.189,3,15700.0,PERSONAL,0
41,38000.0,1.9,OWN,614,0.502,3,10100.0,DEBT_CONSOLIDATION,1
52,39800.0,0.8,OWN,695,0.232,0,7800.0,DEBT_CONSOLIDATION,0
61,85800.0,9.6,RENT,556,0.776,1,23700.0,HOME_IMPROVEMENT,0
62,48400.0,19.3,MORTGAGE,632,0.082,3,15500.0,PERSONAL,0
51,59200.0,5.3,MORTGAGE,569,0.483,2,22400.0,HOME_IMPROVEMENT,1
20,39300.0,0.1,MORTGAGE,710,0.171,0,12100.0,VENTURE,0
54,94900.0,0.7,RENT,570,0.323,1,15500.0,VENTURE,1
60,18900.0,3.9,OWN,539,0.497,1,4200.0,EDUCATION,1
57,26600.0,15.9,OWN,777,0.21,0,1500.0,EDUCATION,0
43,59300.0,2.3,OWN,635,0.342,0,1700.0,PERSONAL,1
72,117600.0,4.5,RENT,628,0.275,1,14000.0,HOME_IMPROVEMENT,1
40,43800.0,9.7,MORTGAGE,697,0.234,1,14300.0,EDUCATION,0
61,32200.0,5.9,OWN,657,0.136,1,4800.0,VENTURE,1
56,80800.0,9.9,OWN,594,0.38,2,4700.0,HOME_IMPROVEMENT,0
32,57600.0,4.6,RENT,611,0.37,2,8800.0,MEDICAL,0
73,93400.0,10.8,OWN,717,0.239,1,12100.0,PERSONAL,0
66,25700.0,16.1,RENT,582,0.342,3,10200.0,DEBT_CONSOLIDATION,1
21,89800.0,0.5,RENT,657,0.54,3,34900.0,VENTURE,1
46,22600.0,5.5,OWN,793,0.074,0,6900.0,EDUCATION,0
39,42400.0,3.3,OWN,636,0.157,1,14200.0,DEBT_CONSOLIDATION,0
42,60300.0,1.5,OWN,758,0.099,1,6900.0,EDUCATION,0
30,53800.0,2.9,OWN,579,0.233,1,12000.0,HOME_IMPROVEMENT,1
35,83300.0,6.1,MORTGAGE,674,0.207,0,33300.0,PERSONAL,0
50,19700.0,11.3,OWN,759,0.496,0,3200.0,VENTURE,0
33,52600.0,6.7,MORTGAGE,614,0.499,3,20800.0,MEDICAL,1
